し	24	0.024819
2	22	0.022751
漫画	20	0.020683
与六	20	0.020683
E	16	0.016546
1	14	0.014478
直江	13	0.013444
上杉	12	0.012410
信長	12	0.012410
9	12	0.012410
作品	10	0.010341
する	10	0.010341
3	10	0.010341
さ	8	0.008273
樋口	8	0.008273
謙信	8	0.008273
前田	7	0.007239
家臣	7	0.007239
織田	7	0.007239
4	7	0.007239
6	7	0.007239
A	7	0.007239
義	6	0.006205
慶	6	0.006205
5	6	0.006205
景勝	6	0.006205
B	6	0.006205
次月	5	0.005171
語り	5	0.005171
項目	5	0.005171
一	5	0.005171
月	5	0.005171
原作	4	0.004137
週刊	4	0.004137
人物	4	0.004137
主人公	4	0.004137
雲	4	0.004137
雲洞	4	0.004137
庵	4	0.004137
安土	4	0.004137
茂助	4	0.004137
越後	4	0.004137
景綱	4	0.004137
仙	4	0.004137
桃	4	0.004137
羽柴	4	0.004137
7	4	0.004137
8	4	0.004137
日本	3	0.003102
雑誌	3	0.003102
コミックバンチ	3	0.003102
戦国	3	0.003102
花	3	0.003102
ひ	3	0.003102
父	3	0.003102
かげ	3	0.003102
仕え	3	0.003102
うえ	3	0.003102
長尾	3	0.003102
政景	3	0.003102
城主	3	0.003102
泉沢	3	0.003102
いくさ	3	0.003102
民	3	0.003102
秀吉	3	0.003102
石田	3	0.003102
久	3	0.003102
フジ	3	0.003102
2010	3	0.003102
85	3	0.003102
番組	2	0.002068
内容	2	0.002068
カテゴリ	2	0.002068
・	2	0.002068
歴	2	0.002068
かね	2	0.002068
つぐ	2	0.002068
まえ	2	0.002068
原	2	0.002068
堀江	2	0.002068
概要	2	0.002068
一族	2	0.002068
仲間	2	0.002068
一門	2	0.002068
大名	2	0.002068
朝廷	2	0.002068
本	2	0.002068
あたる	2	0.002068
語る	2	0.002068
取っ	2	0.002068
通称	2	0.002068
あだ名	2	0.002068
呼ば	2	0.002068
焙烙	2	0.002068
側近	2	0.002068
16	2	0.002068
野	2	0.002068
生まれ	2	0.002068
子供	2	0.002068
ある	2	0.002068
豊	2	0.002068
惣右衛門	2	0.002068
隠し	2	0.002068
銀山	2	0.002068
妙	2	0.002068
出来	2	0.002068
船	2	0.002068
女性	2	0.002068
乱	2	0.002068
心	2	0.002068
戦	2	0.002068
毘沙門天	2	0.002068
景虎	2	0.002068
養子	2	0.002068
北条	2	0.002068
定満	2	0.002068
伝え	2	0.002068
久秀	2	0.002068
ひで	2	0.002068
又五郎	2	0.002068
小姓	2	0.002068
出会い	2	0.002068
十	2	0.002068
利家	2	0.002068
伴	2	0.002068
三成	2	0.002068
来	2	0.002068
関白	2	0.002068
連れ	2	0.002068
左	2	0.002068
鬼	2	0.002068
2009	2	0.002068
ISBN	2	0.002068
978	2	0.002068
10	2	0.002068
郎	2	0.002068
拳	2	0.002068
PJ	2	0.002068
0	2	0.002068
82	2	0.002068
出典	1	0.001034
フリー	1	0.001034
百科	1	0.001034
事典	1	0.001034
ウィキペディア	1	0.001034
Wikipedia	1	0.001034
ナビゲーション	1	0.001034
ストーリー	1	0.001034
まとまっ	1	0.001034
ウィキポータル	1	0.001034
プロジェクト	1	0.001034
ぎふうどうどう	1	0.001034
い	1	0.001034
哲夫	1	0.001034
信彦	1	0.001034
武村	1	0.001034
勇治	1	0.001034
新潮社	1	0.001034
2008	1	0.001034
50	1	0.001034
目次	1	0.001034
柴	1	0.001034
スピンアウト	1	0.001034
作	1	0.001034
描き	1	0.001034
莫逆	1	0.001034
友	1	0.001034
物語	1	0.001034
アイディア	1	0.001034
もらい	1	0.001034
形態	1	0.001034
語り手	1	0.001034
若き	1	0.001034
形式	1	0.001034
書か	1	0.001034
劇	1	0.001034
歴史	1	0.001034
事績	1	0.001034
当該	1	0.001034
ご覧	1	0.001034
下さい	1	0.001034
幼名	1	0.001034
周囲	1	0.001034
傾き	1	0.001034
破天荒	1	0.001034
自他	1	0.001034
認める	1	0.001034
腰	1	0.001034
結び付け	1	0.001034
幼い	1	0.001034
仕える	1	0.001034
土	1	0.001034
掘り起こし	1	0.001034
文珍	1	0.001034
赴き	1	0.001034
言っ	1	0.001034
正体	1	0.001034
実子	1	0.001034
風格	1	0.001034
似	1	0.001034
古老	1	0.001034
見透かさ	1	0.001034
すけ	1	0.001034
オリジナル	1	0.001034
キャラクター	1	0.001034
もと	1	0.001034
坊主	1	0.001034
名	1	0.001034
珍	1	0.001034
女房	1	0.001034
殺さ	1	0.001034
追い	1	0.001034
しよ	1	0.001034
粋	1	0.001034
らい	1	0.001034
従者	1	0.001034
なる	1	0.001034
職業	1	0.001034
頼ま	1	0.001034
鉄扇	1	0.001034
ぐち	1	0.001034
養父	1	0.001034
裏	1	0.001034
稼業	1	0.001034
間	1	0.001034
住む	1	0.001034
不思議	1	0.001034
思う	1	0.001034
ない	1	0.001034
思わ	1	0.001034
預け	1	0.001034
おせん	1	0.001034
