3	12	0.032520
スペイン	9	0.024390
選手	9	0.024390
し	9	0.024390
E	8	0.021680
サッカー	7	0.018970
83	7	0.018970
1986	6	0.016260
9	5	0.013550
チェンド	4	0.010840
10	4	0.010840
月	4	0.010840
12	4	0.010840
1990	4	0.010840
1	4	0.010840
2	4	0.010840
4	4	0.010840
レ	4	0.010840
アル	4	0.010840
マドリード	4	0.010840
FIFA	4	0.010840
ワールドカップ	4	0.010840
出典	3	0.008130
ミゲル	3	0.008130
1961	3	0.008130
11	3	0.008130
5	3	0.008130
項目	3	0.008130
Miguel	2	0.005420
Porlan	2	0.005420
Noguera	2	0.005420
Chendo	2	0.005420
情報	2	0.005420
ポジション	2	0.005420
DF	2	0.005420
経歴	2	0.005420
スタイル	2	0.005420
クラブ	2	0.005420
タイトル	2	0.005420
1982	2	0.005420
1998	2	0.005420
W	2	0.005420
82	2	0.005420
リーグ	2	0.005420
1985	2	0.005420
1989	2	0.005420
UEFA	2	0.005420
・	2	0.005420
歴	2	0.005420
スビサレッタ	2	0.005420
6	2	0.005420
7	2	0.005420
8	2	0.005420
ブトラゲーニョ	2	0.005420
13	2	0.005420
14	2	0.005420
15	2	0.005420
16	2	0.005420
17	2	0.005420
18	2	0.005420
19	2	0.005420
サリナス	2	0.005420
20	2	0.005420
21	2	0.005420
ミチェル	2	0.005420
22	2	0.005420
アブラネード	2	0.005420
M	2	0.005420
ポルラン	2	0.005420
書き	2	0.005420
求め	2	0.005420
PJ	2	0.005420
記事	2	0.005420
B	2	0.005420
AB	2	0.005420
ミゲル・ポルラン	1	0.002710
フリー	1	0.002710
百科	1	0.002710
事典	1	0.002710
ウィキペディア	1	0.002710
Wikipedia	1	0.002710
ナビゲーション	1	0.002710
名前	1	0.002710
本名	1	0.002710
ポルラン・ノゲーラ	1	0.002710
ラテン	1	0.002710
文字	1	0.002710
基本	1	0.002710
国籍	1	0.002710
生年月日	1	0.002710
48	1	0.002710
出身	1	0.002710
ムルシア	1	0.002710
身長	1	0.002710
175	1	0.002710
cm	1	0.002710
体重	1	0.002710
73	1	0.002710
kg	1	0.002710
RSB	1	0.002710
26	1	0.002710
0	1	0.002710
テンプレート	1	0.002710
ノート	1	0.002710
pj	1	0.002710
ミゲル・ポルラン・ノゲーラ	1	0.002710
現役	1	0.002710
時代	1	0.002710
右	1	0.002710
サイドバック	1	0.002710
目次	1	0.002710
下部	1	0.002710
育っ	1	0.002710
CD	1	0.002710
カステリョン	1	0.002710
1997	1	0.002710
シーズン	1	0.002710
一筋	1	0.002710
キンタ・デル・ブイトレ	1	0.002710
一員	1	0.002710
リーガ・エスパニョーラ	1	0.002710
メキシコ	1	0.002710
イタリア	1	0.002710
快足	1	0.002710
生かし	1	0.002710
サイド	1	0.002710
チャンス	1	0.002710
作り	1	0.002710
リング	1	0.002710
長け	1	0.002710
FC	1	0.002710
バルセロナ	1	0.002710
ディエゴ	1	0.002710
マラドーナ	1	0.002710
重要	1	0.002710
任さ	1	0.002710
レアル・マドリード・カスティージャ	1	0.002710
1980	1	0.002710
レアル・マドリード	1	0.002710
98	1	0.002710
86	1	0.002710
87	1	0.002710
1987	1	0.002710
88	1	0.002710
1988	1	0.002710
89	1	0.002710
90	1	0.002710
1994	1	0.002710
95	1	0.002710
1996	1	0.002710
97	1	0.002710
コパ・デル・レイ	1	0.002710
1993	1	0.002710
チャンピオンズ	1	0.002710
カップ	1	0.002710
大会	1	0.002710
トマス	1	0.002710
カマーチョ	1	0.002710
マセーダ	1	0.002710
ビクトル	1	0.002710
ゴルディージョ	1	0.002710
セニョール	1	0.002710
ゴイコエチェア	1	0.002710
カラスコ	1	0.002710
フリオ	1	0.002710
アルベルト	1	0.002710
セティエン	1	0.002710
ウルティ	1	0.002710
ガジェゴ	1	0.002710
リンコン	1	0.002710
シスコ	1	0.002710
カルデレ	1	0.002710
エロイ	1	0.002710
ムニョス	1	0.002710
ヒメネス	1	0.002710
アンドリヌア	1	0.002710
サンチス	1	0.002710
バスケス	1	0.002710
パルデサ	1	0.002710
キケ	1	0.002710
フェルナンド	1	0.002710
ビリャローヤ	1	0.002710
アルコルタ	1	0.002710
ゴリス	1	0.002710
ロベルト	1	0.002710
バケーロ	1	0.002710
イエロ	1	0.002710
マノロ	1	0.002710
オチョトレーナ	1	0.002710
スアレス	1	0.002710
P	1	0.002710
女子	1	0.002710
Portal	1	0.002710
ヨーロッパ	1	0.002710
http	1	0.002710
ja	1	0.002710
wikipedia	1	0.002710
org	1	0.002710
wiki	1	0.002710
F	1	0.002710
BB	1	0.002710
D	1	0.002710
A	1	0.002710
カテゴリ	1	0.002710
必要	1	0.002710
する	1	0.002710
2010	1	0.002710
人物	1	0.002710
