上田	15	0.056604
学校	11	0.041509
市立	10	0.037736
中学校	10	0.037736
E	9	0.033962
B	6	0.022642
8	6	0.022642
三	5	0.018868
小学校	5	0.018868
3	4	0.015094
長野	4	0.015094
目標	4	0.015094
4	4	0.015094
地区	4	0.015094
A	4	0.015094
し	3	0.011321
公立	3	0.011321
外部	3	0.011321
する	3	0.011321
5	3	0.011321
6	3	0.011321
北	3	0.011321
学区	3	0.011321
7	3	0.011321
ユーザー	2	0.007547
なっ	2	0.007547
自主	2	0.007547
養う	2	0.007547
1947	2	0.007547
共学	2	0.007547
学期	2	0.007547
1	2	0.007547
概要	2	0.007547
2	2	0.007547
沿革	2	0.007547
卒業生	2	0.007547
項目	2	0.007547
単独	2	0.007547
校舎	2	0.007547
2008	2	0.007547
エコ	2	0.007547
行う	2	0.007547
0	2	0.007547
AC	2	0.007547
AD	2	0.007547
出典	1	0.003774
フリー	1	0.003774
百科	1	0.003774
事典	1	0.003774
ウィキペディア	1	0.003774
Wikipedia	1	0.003774
ナビゲーション	1	0.003774
ページ	1	0.003774
荒らし	1	0.003774
理由	1	0.003774
方針	1	0.003774
基づき	1	0.003774
新規	1	0.003774
IP	1	0.003774
さ	1	0.003774
状態	1	0.003774
画像	1	0.003774
国公私立	1	0.003774
校訓	1	0.003774
年月日	1	0.003774
別	1	0.003774
男女	1	0.003774
所在地	1	0.003774
386	1	0.003774
0011	1	0.003774
中央北	1	0.003774
62	1	0.003774
公式	1	0.003774
サイト	1	0.003774
ウィキポータル	1	0.003774
ウィキプロジェクト	1	0.003774
・	1	0.003774
歴	1	0.003774
うえ	1	0.003774
りつ	1	0.003774
だい	1	0.003774
ち	1	0.003774
ゅうがっこう	1	0.003774
所在	1	0.003774
目次	1	0.003774
西	1	0.003774
故旧	1	0.003774
遅れ	1	0.003774
キャップ	1	0.003774
取り組ん	1	0.003774
体育館	1	0.003774
ステージ	1	0.003774
大き	1	0.003774
高	1	0.003774
有名	1	0.003774
不変	1	0.003774
1964	1	0.003774
川原	1	0.003774
柳	1	0.003774
市街地	1	0.003774
北東	1	0.003774
東	1	0.003774
一	1	0.003774
1967	1	0.003774
北西	1	0.003774
現在地	1	0.003774
1968	1	0.003774
勝三郎	1	0.003774
先生	1	0.003774
胸像	1	0.003774
除幕	1	0.003774
2007	1	0.003774
60	1	0.003774
スクール	1	0.003774
モットー	1	0.003774
新た	1	0.003774
始める	1	0.003774
向け	1	0.003774
ある	1	0.003774
行き交う	1	0.003774
時	1	0.003774
守る	1	0.003774
歌声	1	0.003774
響く	1	0.003774
親しむ	1	0.003774
打ち込む	1	0.003774
H	1	0.003774
O	1	0.003774
ミュージシャン	1	0.003774
http	1	0.003774
ja	1	0.003774
wikipedia	1	0.003774
org	1	0.003774
wiki	1	0.003774
94	1	0.003774
82	1	0.003774
AB	1	0.003774
89	1	0.003774
カテゴリ	1	0.003774
記事	1	0.003774
