海軍	18	0.032086	0.076940
ミッチャー	11	0.019608	0.058824
月	22	0.039216	0.039216
3	19	0.033868	0.033868
空母	7	0.012478	0.033678
部隊	8	0.014260	0.032813
Mitscher	6	0.010695	0.032085
航空	7	0.012478	0.026779
大戦	7	0.012478	0.025944
艦隊	6	0.010695	0.025646
NC	5	0.008913	0.024056
ホー	5	0.008913	0.024056
海戦	4	0.007130	0.021390
諸島	4	0.007130	0.021390
ネット	5	0.008913	0.020509
1947	5	0.008913	0.019645
し	11	0.019608	0.019608
任務	4	0.007130	0.019244
務め	5	0.008913	0.018532
世界	7	0.012478	0.018432
艦長	4	0.007130	0.017957
沖	4	0.007130	0.017957
1	10	0.017825	0.017825
する	10	0.017825	0.017825
E	10	0.017825	0.017825
作戦	4	0.007130	0.017097
軍人	4	0.007130	0.017097
Marc	3	0.005348	0.016044
1887	3	0.005348	0.016044
大西洋	3	0.005348	0.016044
マリアナ	3	0.005348	0.016044
パイロット	3	0.005348	0.016044
83	9	0.016043	0.016043
アメリカ	5	0.008913	0.015143
アメリカ合衆国	4	0.007130	0.014555
大将	3	0.005348	0.014434
本土	3	0.005348	0.014434
二	6	0.010695	0.013915
2	7	0.012478	0.012478
戦い	3	0.005348	0.012306
1944	3	0.005348	0.012306
章	3	0.005348	0.011788
6	6	0.010695	0.010695
マーク・ミッチャー	2	0.003565	0.010695
ピート	2	0.003565	0.010695
ウィスコンシン	2	0.003565	0.010695
ヒルスボロ	2	0.003565	0.010695
バージニア	2	0.003565	0.010695
ノーフォーク	2	0.003565	0.010695
太平洋	2	0.003565	0.010695
機動	2	0.003565	0.010695
次長	2	0.003565	0.010695
打撃	2	0.003565	0.010695
パラオ	2	0.003565	0.010695
USS	2	0.003565	0.010695
Official	2	0.003565	0.010695
Andrew	2	0.003565	0.009622
階級	2	0.003565	0.009622
硫黄	2	0.003565	0.009622
フィリピン	2	0.003565	0.009622
一	4	0.007130	0.009276
10	4	0.007130	0.009276
26	3	0.005348	0.009086
1910	2	0.003565	0.008979
ライト	2	0.003565	0.008979
生い立ち	2	0.003565	0.008979
艦艇	2	0.003565	0.008979
水上	2	0.003565	0.008979
受章	2	0.003565	0.008979
失わ	2	0.003565	0.008979
