池田	18	0.062937	0.144820
田仲	9	0.031469	0.094407
澄	8	0.027972	0.083916
央	7	0.024476	0.073428
1753	6	0.020979	0.062937
鳥取	5	0.017483	0.047186
池	5	0.017483	0.044031
藩主	5	0.017483	0.044031
仲	5	0.017483	0.044031
庸	4	0.013986	0.041958
1703	4	0.013986	0.041958
元禄	3	0.010490	0.031470
1692	3	0.010490	0.031470
月	9	0.031469	0.031469
鹿	3	0.010490	0.028312
奴	3	0.010490	0.028312
宝	2	0.006993	0.020979
因幡	2	0.006993	0.020979
1758	2	0.006993	0.020979
1769	2	0.006993	0.020979
1771	2	0.006993	0.020979
1785	2	0.006993	0.020979
1824	2	0.006993	0.020979
1850	2	0.006993	0.020979
江戸	3	0.010490	0.020500
墓所	2	0.006993	0.018874
従	2	0.006993	0.018874
摂津	2	0.006993	0.018874
長男	2	0.006993	0.018874
次男	2	0.006993	0.018874
継い	2	0.006993	0.018874
11	4	0.013986	0.018196
延	2	0.006993	0.017612
1	5	0.017483	0.017483
2	5	0.017483	0.017483
別名	2	0.006993	0.016769
大名	2	0.006993	0.016091
父	2	0.006993	0.014275
E	4	0.013986	0.013986
五	2	0.006993	0.012903
長八	1	0.003497	0.010491
澄明	1	0.003497	0.010491
国府	1	0.003497	0.010491
奥谷	1	0.003497	0.010491
笈	1	0.003497	0.010491
敦	1	0.003497	0.010491
活	1	0.003497	0.010491
官位	1	0.003497	0.010491
父母	1	0.003497	0.010491
中川	1	0.003497	0.010491
千屋	1	0.003497	0.010491
清子	1	0.003497	0.010491
定	1	0.003497	0.010491
柳生	1	0.003497	0.010491
矩	1	0.003497	0.010491
輝子	1	0.003497	0.010491
久松	1	0.003497	0.010491
定温	1	0.003497	0.010491
鵜殿	1	0.003497	0.010491
堯	1	0.003497	0.010491
三男	1	0.003497	0.010491
利久	1	0.003497	0.010491
四男	1	0.003497	0.010491
熈	1	0.003497	0.010491
五男	1	0.003497	0.010491
鳥取東	1	0.003497	0.010491
家督	1	0.003497	0.010491
宝永	1	0.003497	0.010491
1706	1	0.003497	0.010491
豊前	1	0.003497	0.010491
叙位	1	0.003497	0.010491
1732	1	0.003497	0.010491
遷任	1	0.003497	0.010491
通信使	1	0.003497	0.010491
公役	1	0.003497	0.010491
1685	1	0.003497	0.010491
俊	1	0.003497	0.010491
律	1	0.003497	0.010491
1865	1	0.003497	0.010491
外様	1	0.003497	0.010491
5	3	0.010490	0.010490
3	3	0.010490	0.010490
し	3	0.010490	0.010490
B	3	0.010490	0.010490
凡例	1	0.003497	0.009438
戒名	1	0.003497	0.009438
玄	1	0.003497	0.009438
氏族	1	0.003497	0.009438
泰	1	0.003497	0.009438
松平	1	0.003497	0.009438
邦子	1	0.003497	0.009438
新田	1	0.003497	0.009438
享	1	0.003497	0.009438
保	1	0.003497	0.009438
朝鮮	1	0.003497	0.009438
公家	1	0.003497	0.009438
享年	1	0.003497	0.009438
1864	1	0.003497	0.009438
1869	1	0.003497	0.009438
時代	2	0.006993	0.009098
12	2	0.006993	0.009098
0	2	0.006993	0.009098
幼名	1	0.003497	0.008807
吉	1	0.003497	0.008807
賢	1	0.003497	0.008807
正室	1	0.003497	0.008807
江戸城	1	0.003497	0.008807
雅	1	0.003497	0.008807
建	1	0.003497	0.008807
兄弟	1	0.003497	0.008386
幕府	1	0.003497	0.008386
文学	1	0.003497	0.008386
徳	1	0.003497	0.008386
初	1	0.003497	0.008047
空	1	0.003497	0.008047
中期	1	0.003497	0.007708
母	1	0.003497	0.007708
章	1	0.003497	0.007708
生まれる	1	0.003497	0.007708
62	1	0.003497	0.007708
初代	1	0.003497	0.007505
妻	1	0.003497	0.007271
AE	1	0.003497	0.007139
9	2	0.006993	0.006993
6	2	0.006993	0.006993
する	2	0.006993	0.006993
A	2	0.006993	0.006993
4	2	0.006993	0.006993
19	1	0.003497	0.005941
17	1	0.003497	0.005941
94	1	0.003497	0.005941
隠す	1	0.003497	0.005602
13	1	0.003497	0.005165
16	1	0.003497	0.005165
BB	1	0.003497	0.005165
なる	1	0.003497	0.004550
・	1	0.003497	0.004550
歴	1	0.003497	0.004550
出典	1	0.003497	0.003497
フリー	1	0.003497	0.003497
百科	1	0.003497	0.003497
事典	1	0.003497	0.003497
ウィキペディア	1	0.003497	0.003497
Wikipedia	1	0.003497	0.003497
ナビゲーション	1	0.003497	0.003497
8	1	0.003497	0.003497
さ	1	0.003497	0.003497
http	1	0.003497	0.003497
ja	1	0.003497	0.003497
wikipedia	1	0.003497	0.003497
org	1	0.003497	0.003497
wiki	1	0.003497	0.003497
7	1	0.003497	0.003497
カテゴリ	1	0.003497	0.003497
