吉原	51	0.046196	0.138588
遊廓	12	0.010870	0.032610
遊女	11	0.009964	0.026893
ソープ	8	0.007246	0.021738
風俗	8	0.007246	0.021738
江戸	12	0.010870	0.021243
し	22	0.019928	0.019928
台東	7	0.006341	0.019023
遊郭	7	0.006341	0.019023
東京	12	0.010870	0.018468
さ	20	0.018116	0.018116
明治	10	0.009058	0.017238
ランド	7	0.006341	0.017114
大火	6	0.005435	0.016305
土手	6	0.005435	0.016305
大門	7	0.006341	0.015970
堀	6	0.005435	0.014669
武士	6	0.005435	0.013688
洲崎	5	0.004529	0.013587
なっ	13	0.011775	0.011775
ある	12	0.010870	0.010870
日本橋	4	0.003623	0.010869
浅草	4	0.003623	0.010869
山谷	4	0.003623	0.010869
トルコ風呂	4	0.003623	0.010869
街道	4	0.003623	0.009778
時代	8	0.007246	0.009427
あっ	7	0.006341	0.009366
名所	4	0.003623	0.009125
する	10	0.009058	0.009058
地域	5	0.004529	0.008356
2	9	0.008152	0.008152
家康	3	0.002717	0.008151
花魁	3	0.002717	0.008151
遊客	3	0.002717	0.008151
浴場	3	0.002717	0.008151
適正	3	0.002717	0.008151
衣紋	3	0.002717	0.008151
江東	3	0.002717	0.008151
三ノ輪	3	0.002717	0.008151
荷風	3	0.002717	0.008151
寺	4	0.003623	0.007986
法律	4	0.003623	0.007533
宿場	3	0.002717	0.007333
個室	3	0.002717	0.007333
条例	3	0.002717	0.007333
特例	3	0.002717	0.007333
地名	3	0.002717	0.007333
4	8	0.007246	0.007246
なり	6	0.005435	0.007071
集まる	3	0.002717	0.006843
店	3	0.002717	0.006843
柳	3	0.002717	0.006843
ない	5	0.004529	0.006690
幕府	3	0.002717	0.006515
残る	3	0.002717	0.006515
1	7	0.006341	0.006341
5	7	0.006341	0.006341
赤	3	0.002717	0.006252
業務	3	0.002717	0.006252
付け	3	0.002717	0.005989
あり	5	0.004529	0.005892
一	5	0.004529	0.005892
特殊	3	0.002717	0.005831
呼ば	4	0.003623	0.005804
四	3	0.002717	0.005546
起源	2	0.001812	0.005436
適法	2	0.001812	0.005436
近辺	2	0.001812	0.005436
葦	2	0.001812	0.005436
駿府	2	0.001812	0.005436
公娼	2	0.001812	0.005436
丁	2	0.001812	0.005436
正面	2	0.001812	0.005436
日本堤	2	0.001812	0.005436
身分	2	0.001812	0.005436
人身	2	0.001812	0.005436
川柳	2	0.001812	0.005436
傾城	2	0.001812	0.005436
籠	2	0.001812	0.005436
実態	2	0.001812	0.005436
一葉	2	0.001812	0.005436
竜泉	2	0.001812	0.005436
関東大震災	2	0.001812	0.005436
風営法	2	0.001812	0.005436
性	2	0.001812	0.005436
不可能	2	0.001812	0.005436
遊び	2	0.001812	0.005436
東陽	2	0.001812	0.005436
浄	2	0.001812	0.005436
閑寺	2	0.001812	0.005436
花街	2	0.001812	0.005436
新選	2	0.001812	0.005436
E	6	0.005435	0.005435
同様	3	0.002717	0.005310
いう	3	0.002717	0.005013
バス	3	0.002717	0.005013
宿	2	0.001812	0.004891
説	2	0.001812	0.004891
築か	2	0.001812	0.004891
カ	2	0.001812	0.004891
町人	2	0.001812	0.004891
交差点	2	0.001812	0.004891
戒名	2	0.001812	0.004891
文献	3	0.002717	0.004616
知ら	3	0.002717	0.004616
交通	3	0.002717	0.004616
間	3	0.002717	0.004616
町	2	0.001812	0.004564
1911	2	0.001812	0.004564
現行	2	0.001812	0.004564
日光	2	0.001812	0.004564
出典	5	0.004529	0.004529
3	5	0.004529	0.004529
9	5	0.004529	0.004529
月	5	0.004529	0.004529
必要	3	0.002717	0.004353
昭和	3	0.002717	0.004353
舞台	2	0.001812	0.004345
樋口	2	0.001812	0.004345
大幅	2	0.001812	0.004345
系統	2	0.001812	0.004345
周囲	2	0.001812	0.004169
1984	2	0.001812	0.004169
建物	2	0.001812	0.004169
出来る	2	0.001812	0.004169
入口	2	0.001812	0.004169
千	2	0.001812	0.003994
1966	2	0.001812	0.003994
裏	2	0.001812	0.003889
客	2	0.001812	0.003889
残っ	2	0.001812	0.003889
44	2	0.001812	0.003767
写真	2	0.001812	0.003699
つけ	2	0.001812	0.003699
物語	2	0.001812	0.003541
記事	3	0.002717	0.003535
名	2	0.001812	0.003448
十	2	0.001812	0.003448
北	2	0.001812	0.003343
女性	2	0.001812	0.003343
内容	2	0.001812	0.003222
文化	2	0.001812	0.003079
脚注	2	0.001812	0.002903
出身	2	0.001812	0.002903
Help	1	0.000906	0.002718
us	1	0.000906	0.002718
find	1	0.000906	0.002718
bugs	1	0.000906	0.002718
complete	1	0.000906	0.002718
user	1	0.000906	0.002718
interface	1	0.000906	0.002718
translations	1	0.000906	0.002718
性的	1	0.000906	0.002718
絵葉書	1	0.000906	0.002718
わら	1	0.000906	0.002718
1617	1	0.000906	0.002718
葺屋	1	0.000906	0.002718
庄司	1	0.000906	0.002718
甚内	1	0.000906	0.002718
生い茂る	1	0.000906	0.002718
低湿	1	0.000906	0.002718
悪し	1	0.000906	0.002718
忌ん	1	0.000906	0.002718
せよ	1	0.000906	0.002718
徳川	1	0.000906	0.002718
城下	1	0.000906	0.002718
大御所	1	0.000906	0.002718
1657	1	0.000906	0.002718
市街	1	0.000906	0.002718
田んぼ	1	0.000906	0.002718
当たる	1	0.000906	0.002718
北国	1	0.000906	0.002718
ほっ	1	0.000906	0.002718
お歯黒	1	0.000906	0.002718
巡らさ	1	0.000906	0.002718
外界	1	0.000906	0.002718
おいらん	1	0.000906	0.002718
禿	1	0.000906	0.002718
かむろ	1	0.000906	0.002718
通さ	1	0.000906	0.002718
上がれ	1	0.000906	0.002718
格式	1	0.000906	0.002718
籬	1	0.000906	0.002718
がき	1	0.000906	0.002718
路地	1	0.000906	0.002718
小店	1	0.000906	0.002718
序列	1	0.000906	0.002718
大	1	0.000906	0.002718
社交	1	0.000906	0.002718
サロン	1	0.000906	0.002718
一流	1	0.000906	0.002718
和歌	1	0.000906	0.002718
上がっ	1	0.000906	0.002718
寝る	1	0.000906	0.002718
返し	1	0.000906	0.002718
枕	1	0.000906	0.002718
黄表紙	1	0.000906	0.002718
洒落本	1	0.000906	0.002718
縛る	1	0.000906	0.002718
野暮	1	0.000906	0.002718
笑わ	1	0.000906	0.002718
編み	1	0.000906	0.002718
笠	1	0.000906	0.002718
かぶり	1	0.000906	0.002718
嫌がら	1	0.000906	0.002718
傾ける	1	0.000906	0.002718
美女	1	0.000906	0.002718
客層	1	0.000906	0.002718
巨万	1	0.000906	0.002718
紀伊国屋	1	0.000906	0.002718
文左衛門	1	0.000906	0.002718
大通	1	0.000906	0.002718
札差	1	0.000906	0.002718
金貸し	1	0.000906	0.002718
1765	1	0.000906	0.002718
板橋	1	0.000906	0.002718
千住	1	0.000906	0.002718
飯盛	1	0.000906	0.002718
1768	1	0.000906	0.002718
1787	1	0.000906	0.002718
1816	1	0.000906	0.002718
1866	1	0.000906	0.002718
宅	1	0.000906	0.002718
娼妓	1	0.000906	0.002718
貸座敷	1	0.000906	0.002718
旧態	1	0.000906	0.002718
ヰタ・セクスアリス	1	0.000906	0.002718
鴎外	1	0.000906	0.002718
たけ	1	0.000906	0.002718
くらべ	1	0.000906	0.002718
窺える	1	0.000906	0.002718
小間物	1	0.000906	0.002718
構える	1	0.000906	0.002718
当地	1	0.000906	0.002718
1903	1	0.000906	0.002718
見世	1	0.000906	0.002718
張店	1	0.000906	0.002718
不死鳥	1	0.000906	0.002718
如く	1	0.000906	0.002718
連れ込み	1	0.000906	0.002718
全盛期	1	0.000906	0.002718
マッサージ	1	0.000906	0.002718
モーテル	1	0.000906	0.002718
類	1	0.000906	0.002718
ソープランドビル	1	0.000906	0.002718
等し	1	0.000906	0.002718
豊島	1	0.000906	0.002718
北池	1	0.000906	0.002718
執ら	1	0.000906	0.002718
街頭	1	0.000906	0.002718
客引き	1	0.000906	0.002718
通う	1	0.000906	0.002718
取り崩さ	1	0.000906	0.002718
えも	1	0.000906	0.002718
ざか	1	0.000906	0.002718
つくろ	1	0.000906	0.002718
身なり	1	0.000906	0.002718
整える	1	0.000906	0.002718
坂	1	0.000906	0.002718
赴く	1	0.000906	0.002718
見通せ	1	0.000906	0.002718
見返り	1	0.000906	0.002718
左手	1	0.000906	0.002718
後ろ髪	1	0.000906	0.002718
引か	1	0.000906	0.002718
抱き	1	0.000906	0.002718
振り返っ	1	0.000906	0.002718
石碑	1	0.000906	0.002718
後ろ	1	0.000906	0.002718
歓楽街	1	0.000906	0.002718
治安	1	0.000906	0.002718
アーチ	1	0.000906	0.002718
楼門	1	0.000906	0.002718
わらお	1	0.000906	0.002718
直近	1	0.000906	0.002718
都営	1	0.000906	0.002718
日立	1	0.000906	0.002718
つなぐ	1	0.000906	0.002718
繋ぐ	1	0.000906	0.002718
別称	1	0.000906	0.002718
ょうかんじ	1	0.000906	0.002718
安政	1	0.000906	0.002718
地震	1	0.000906	0.002718
投げ込み	1	0.000906	0.002718
葬ら	1	0.000906	0.002718
投	1	0.000906	0.002718
込	1	0.000906	0.002718
身寄り	1	0.000906	0.002718
葬り	1	0.000906	0.002718
苦界	1	0.000906	0.002718
死し	1	0.000906	0.002718
詠ま	1	0.000906	0.002718
総	1	0.000906	0.002718
詩碑	1	0.000906	0.002718
命日	1	0.000906	0.002718
営ま	1	0.000906	0.002718
売女	1	0.000906	0.002718
劣悪	1	0.000906	0.002718
真源寺	1	0.000906	0.002718
げんじ	1	0.000906	0.002718
七夕	1	0.000906	0.002718
朝顔	1	0.000906	0.002718
ほおずき	1	0.000906	0.002718
寛永寺	1	0.000906	0.002718
大ぶり	1	0.000906	0.002718
サクラ	1	0.000906	0.002718
鶯谷	1	0.000906	0.002718
ぐいすだにえき	1	0.000906	0.002718
入谷	1	0.000906	0.002718
日比谷線	1	0.000906	0.002718
都電	1	0.000906	0.002718
荒川線	1	0.000906	0.002718
京町	1	0.000906	0.002718
玉ノ井	1	0.000906	0.002718
日雇い	1	0.000906	0.002718
売上	1	0.000906	0.002718
最盛	1	0.000906	0.002718
1400	1	0.000906	0.002718
金津	1	0.000906	0.002718
堀之内	1	0.000906	0.002718
池袋本	1	0.000906	0.002718
良助	1	0.000906	0.002718
100141	1	0.000906	0.002718
釣瓶	1	0.000906	0.002718
酔	1	0.000906	0.002718
醒	1	0.000906	0.002718
歳	1	0.000906	0.002718
梅	1	0.000906	0.002718
異聞	1	0.000906	0.002718
小史	1	0.000906	0.002718
剣豪	1	0.000906	0.002718
秘話	1	0.000906	0.002718
試衛	1	0.000906	0.002718
土方	1	0.000906	0.002718
歳三	1	0.000906	0.002718
黛	1	0.000906	0.002718
間夫	1	0.000906	0.002718
田圃	1	0.000906	0.002718
繰り広げ	1	0.000906	0.002718
細見	1	0.000906	0.002718
七不思議	1	0.000906	0.002718
弁天	1	0.000906	0.002718
防犯	1	0.000906	0.002718
都区	1	0.000906	0.002718
売買春	1	0.000906	0.002718
項目	3	0.002717	0.002717
6	3	0.002717	0.002717
日本	3	0.002717	0.002717
三	2	0.001812	0.002677
歴史	2	0.001812	0.002677
インター	1	0.000906	0.002445
フェイス	1	0.000906	0.002445
新しく	1	0.000906	0.002445
ご存じ	1	0.000906	0.002445
日本一	1	0.000906	0.002445
語源	1	0.000906	0.002445
東海道	1	0.000906	0.002445
通じる	1	0.000906	0.002445
御所	1	0.000906	0.002445
移し	1	0.000906	0.002445
異名	1	0.000906	0.002445
溝	1	0.000906	0.002445
ぶ	1	0.000906	0.002445
茶屋	1	0.000906	0.002445
教養	1	0.000906	0.002445
交わす	1	0.000906	0.002445
浮世絵	1	0.000906	0.002445
題材	1	0.000906	0.002445
隠し	1	0.000906	0.002445
せい	1	0.000906	0.002445
下がる	1	0.000906	0.002445
築い	1	0.000906	0.002445
語り	1	0.000906	0.002445
品川	1	0.000906	0.002445
おこなわ	1	0.000906	0.002445
