ルゼドスキー	10	0.022624	0.067872
イギリス	12	0.027149	0.055422
シングルス	8	0.018100	0.054300
選手	9	0.020362	0.041567
ダブルス	6	0.013575	0.040725
大会	8	0.018100	0.039895
ツアー	7	0.015837	0.037976
全米	6	0.013575	0.036639
3	15	0.033937	0.033937
テニス	5	0.011312	0.030531
し	13	0.029412	0.029412
カナダ	5	0.011312	0.028489
グレグ	4	0.009050	0.027150
サーバー	4	0.009050	0.027150
成績	5	0.011312	0.027125
男子	5	0.011312	0.027125
4	11	0.024887	0.024887
ビッグ	4	0.009050	0.022793
E	10	0.022624	0.022624
ニュー	3	0.006787	0.020361
果たす	3	0.006787	0.020361
デビスカップ	3	0.006787	0.020361
最高	4	0.009050	0.018817
ポート	3	0.006787	0.018318
6	8	0.018100	0.018100
2	8	0.018100	0.018100
1997	4	0.009050	0.018100
1995	4	0.009050	0.016698
月	7	0.015837	0.015837
国籍	3	0.006787	0.015617
仏	3	0.006787	0.014959
グレグ・ルゼドスキー	2	0.004525	0.013575
Greg	2	0.004525	0.013575
Rusedski	2	0.004525	0.013575
豪	2	0.004525	0.013575
ATP	2	0.004525	0.013575
敗れ	2	0.004525	0.013575
オリンピック	2	0.004525	0.013575
五輪	2	0.004525	0.013575
1	6	0.013575	0.013575
1973	3	0.006787	0.013263
モントリオール	2	0.004525	0.012213
決勝	2	0.004525	0.012213
アトランタ	2	0.004525	0.012213
シドニー	2	0.004525	0.012213
ランキング	2	0.004525	0.011396
82	5	0.011312	0.011312
83	5	0.011312	0.011312
193	2	0.004525	0.010851
63	2	0.004525	0.010851
ベスト	2	0.004525	0.010851
身長	2	0.004525	0.010412
自己	2	0.004525	0.010412
フランス	2	0.004525	0.010412
15	3	0.006787	0.010025
ロンドン	2	0.004525	0.009974
体重	2	0.004525	0.009974
1991	2	0.004525	0.009711
タイプ	2	0.004525	0.009711
kg	2	0.004525	0.009408
最後	2	0.004525	0.009237
なっ	4	0.009050	0.009050
7	4	0.009050	0.009050
cm	2	0.004525	0.009050
英	2	0.004525	0.009050
1994	2	0.004525	0.008843
1999	2	0.004525	0.008349
2006	2	0.004525	0.007688
2005	2	0.004525	0.007688
出身	2	0.004525	0.007249
90	2	0.004525	0.007249
2001	2	0.004525	0.007249
BC	2	0.004525	0.007249
9	3	0.006787	0.006787
8	3	0.006787	0.006787
5	3	0.006787	0.006787
B	3	0.006787	0.006787
利き手	1	0.002262	0.006786
手打ち	1	0.002262	0.006786
499	1	0.002262	0.006786
340	1	0.002262	0.006786
287	1	0.002262	0.006786
キャリア	1	0.002262	0.006786
プロテニス	1	0.002262	0.006786
ケベック	1	0.002262	0.006786
左利き	1	0.002262	0.006786
最速	1	0.002262	0.006786
競う	1	0.002262	0.006786
ひとり	1	0.002262	0.006786
競い合い	1	0.002262	0.006786
ウクライナ	1	0.002262	0.006786
アメリカ・ロードアイランド	1	0.002262	0.006786
知名度	1	0.002262	0.006786
ウィンブルドン	1	0.002262	0.006786
マーク・フィリプーシス	1	0.002262	0.006786
制し	1	0.002262	0.006786
勢い	1	0.002262	0.006786
勝ち進み	1	0.002262	0.006786
セドリック・ピオリーン	1	0.002262	0.006786
ダイアナ	1	0.002262	0.006786
喪章	1	0.002262	0.006786
勝ち進ん	1	0.002262	0.006786
パトリック・ラフター	1	0.002262	0.006786
ペリー	1	0.002262	0.006786
全豪オープン	1	0.002262	0.006786
