足利	35	0.066414	0.179249
御所	15	0.028463	0.076821
室町	16	0.030361	0.076465
将軍	12	0.022770	0.057347
花	14	0.026565	0.050556
義満	8	0.015180	0.045540
今出川	7	0.013283	0.039849
邸宅	7	0.013283	0.039849
幕府	7	0.013283	0.031852
岡松	5	0.009488	0.028464
公家	5	0.009488	0.025608
北小路	4	0.007590	0.022770
義詮	4	0.007590	0.022770
敷地	5	0.009488	0.022752
し	10	0.018975	0.018975
京都	5	0.009488	0.018057
永	4	0.007590	0.017465
烏丸	3	0.005693	0.017079
通	3	0.005693	0.017079
大聖寺	3	0.005693	0.017079
上皇	3	0.005693	0.017079
義持	3	0.005693	0.017079
始まる	4	0.007590	0.016729
崇	3	0.005693	0.015365
呼ば	5	0.009488	0.015200
さ	8	0.015180	0.015180
時代	6	0.011385	0.014812
跡	3	0.005693	0.014338
南北	3	0.005693	0.013651
する	7	0.013283	0.013283
政権	3	0.005693	0.012218
2	6	0.011385	0.011385
将軍家	2	0.003795	0.011385
菊亭	2	0.003795	0.011385
同志社大学	2	0.003795	0.011385
面し	2	0.003795	0.011385
居所	2	0.003795	0.011385
北小路室	2	0.003795	0.011385
坊門	2	0.003795	0.011385
1394	2	0.003795	0.011385
義教	2	0.003795	0.011385
義政	2	0.003795	0.011385
義輝	2	0.003795	0.011385
戦乱	2	0.003795	0.011385
応永	2	0.003795	0.011385
義稙	2	0.003795	0.011385
1568	2	0.003795	0.011385
併せ	2	0.003795	0.010243
邸	2	0.003795	0.010243
建て	2	0.003795	0.010243
三条	2	0.003795	0.010243
義	2	0.003795	0.010243
二	4	0.007590	0.009875
東西	2	0.003795	0.009558
武家	2	0.003795	0.009558
禄	2	0.003795	0.009558
なっ	5	0.009488	0.009488
文	2	0.003795	0.008732
あっ	3	0.005693	0.008409
正	2	0.003795	0.008365
場所	2	0.003795	0.007747
1	4	0.007590	0.007590
ある	4	0.007590	0.007590
E	4	0.007590	0.007590
思わ	2	0.003795	0.007590
江戸	2	0.003795	0.007416
名前	2	0.003795	0.006748
上杉本	1	0.001898	0.005694
陶	1	0.001898	0.005694
洛中	1	0.001898	0.005694
洛外	1	0.001898	0.005694
圖	1	0.001898	0.005694
アスニー	1	0.001898	0.005694
上京	1	0.001898	0.005694
上立売	1	0.001898	0.005694
向かい側	1	0.001898	0.005694
寒梅	1	0.001898	0.005694
正門	1	0.001898	0.005694
後醍醐天皇	1	0.001898	0.005694
北朝	1	0.001898	0.005694
買上げ	1	0.001898	0.005694
別邸	1	0.001898	0.005694
1378	1	0.001898	0.005694
天授	1	0.001898	0.005694
1379	1	0.001898	0.005694
寝殿	1	0.001898	0.005694
1381	1	0.001898	0.005694
土御門	1	0.001898	0.005694
内裏	1	0.001898	0.005694
及ぶ	1	0.001898	0.005694
兼ね	1	0.001898	0.005694
鴨川	1	0.001898	0.005694
花木	1	0.001898	0.005694
伝わり	1	0.001898	0.005694
円融天皇	1	0.001898	0.005694
嗣	1	0.001898	0.005694
招い	1	0.001898	0.005694
詩歌	1	0.001898	0.005694
